1 0 2910	81	52	1	10.7959	10.7959	4914.56	222.454	1
0 1 2910	3	88	2	-0.430117	-inf	4178.5	6329.31	2
0 1 2911	3	104	2	-0.660492	-inf	27144.3	36880.1	2
0 1 2912	3	107.5	2	-2.44626	-inf	41313.8	45519	2
0 1 2913	3	107.5	2	-8.7534	-inf	447858	460632	2
1 0 2914	17	50.5	4	17.9079	7.6028	2744.37	301.687	8
0 1 2914	3	99	2	13.3915	-inf	289.775	263.082	1
0 1 2915	7	124.5	3	1.09319	2.10714	132531	66226.8	3
0 0 2916	22	125	3	1.27784	3.4409	735543	361848	3
0 0 2916	6	40.5	2	1.3237	2.15624	64625.6	32288.7	3
0 1 2916	2	65	1	-inf	-inf	711.574	1416.51	1
0 1 2917	3	86	2	-2.66216	-inf	46653.1	51018.4	2
0 0 2918	18	111.5	3	1.28639	2.26076	507169	253023	2
0 1 2918	3	93	2	-23.5951	-inf	421364	425826	2
0 0 2919	6	61	2	1.34705	2.77133	131040	86932.5	2
0 0 2919	19	82	3	0.981131	1.38902	397238	157049	3
0 0 2919	7	89.5	3	2.29404	-3.70319	433224	286572	2
0 1 2919	8	47	3	1.59203	3.99166	57427.3	28575.5	3
0 1 2920	10	62.5	3	1.38996	2.70676	130324	64912.5	3
0 0 2921	6	45.5	2	1.06473	1.47935	95350.7	47666.4	2
0 1 2921	2	72.5	1	-inf	-inf	13056.3	26072.5	1
0 0 2922	6	47.5	2	1.30754	2.21802	97880.4	64992	2
0 1 2922	2	75	1	-inf	-inf	1634.22	3141.02	1
0 0 2923	9	116.5	3	1.25139	3.25977	479758	317928	2
0 1 2923	48	155.5	3	1.32561	2.32809	937084	463597	3
0 1 2924	3	101	2	-0.689316	-inf	19299.4	25973.6	2
0 1 2925	3	104.5	2	-1210.8	-inf	455719	455808	2
0 0 2926	83	56.5	1	13.2879	13.2879	4868.7	258.3	13
0 1 2926	2	77	1	-inf	-inf	205.721	405.776	1
0 0 2927	11	94.5	3	1.35938	3.10859	161901	81598.1	2
0 0 2927	13	86	3	1.48806	3.84051	211178	138463	2
0 0 2927	6	54.5	3	1.24212	3.31067	171397	85659.4	3
0 1 2927	67	128.5	3	1.24002	2.50638	655157	315812	2
0 0 2928	6	52	2	1.30678	2.1299	87640.8	58026.8	2
0 0 2928	18	87.5	2	1.35457	1.52395	584306	178605	2
0 0 2928	13	81.5	2	1.52069	3.78672	383579	254277	2
0 0 2928	8	76.5	3	1.22782	3.04299	268297	134019	3
0 0 2928	6	49	3	1.22248	2.97114	99342.7	49650.2	3
0 0 2928	18	96.5	2	1.29964	1.99067	408895	209460	2
0 0 2928	12	61	3	1.50156	2.65865	120396	59808.1	2
0 1 2928	14	107.5	3	1.21694	2.21178	366442	182958	2
0 0 2929	10	57	2	1.41977	2.09518	136933	68467.1	2
0 1 2929	3	81.5	2	-4.12399	-inf	348165	369238	2
1 0 2930	88	77.5	75	38.042	7.6588	7570.8	403.375	1
0 0 2930	18	92.5	2	1.41538	2.22064	315414	207559	2
0 0 2930	17	112.5	3	1.32696	2.40176	259074	129039	2
0 1 2930	6	57	3	1.08214	2.40065	203346	101633	3
0 0 2931	9	61.5	2	1.37347	2.47118	118390	78135.5	2
0 0 2931	8	106	2	3.9903	-3.26095	283595	186926	2
0 0 2931	38	100.5	3	1.32998	2.60945	777490	326602	3
0 0 2931	12	134.5	2	1.30288	2.23228	719536	478106	2
0 1 2931	6	43.5	3	1.46173	4.64556	65550.4	32739.2	3
0 1 2932	6	38.5	2	1.15641	1.97101	56884.3	37669.9	2
0 0 2933	6	60	2	0.988123	1.34844	140390	91966.3	2
0 0 2933	18	83.5	3	1.39612	3.44811	415212	216191	2
0 0 2933	15	43	2	3.34349	6.3291	5676.8	2453.47	2
0 1 2933	2	63.5	1	-inf	-inf	351.108	615.273	1
0 1 2934	3	86	2	-0.587109	-inf	4615.57	6453.17	2
0 1 2935	2	75	1	-inf	-inf	56765.7	113525	1
0 1 2936	3	96.5	2	-6.07472	-inf	184373	191952	2
0 0 2937	6	58.5	3	1.06327	2.6148	157067	78483.2	3
0 0 2937	13	91	3	1.29876	2.49819	348255	174028	2
0 0 2937	16	105	3	1.33297	2.69724	553245	276708	2
0 0 2937	10	67.5	2	1.52222	2.02343	149806	98390.8	2
0 1 2937	35	156	3	1.31591	3.2994	803373	454289	2
0 0 2938	6	62.5	3	1.43363	3.76245	17565.4	8708.49	3
0 0 2938	7	71.5	3	1.25338	3.69386	255428	127646	3
0 0 2938	16	109.5	2	1.42121	2.31984	493450	326116	2
0 0 2938	6	47	2	1.21148	1.73442	64247	34404.1	2
0 0 2938	6	37.5	2	1.47017	3.2074	65549.7	43647	2
0 0 2938	13	100	3	1.11882	2.39504	599947	299488	3
0 1 2938	40	170.5	3	1.40409	2.8659	984175	487976	2
0 0 2939	7	58.5	3	1.5761	6.66307	75968.3	37939.5	3
0 0 2939	11	69.5	3	1.34643	3.25959	167891	84024.9	2
0 0 2939	15	162.5	3	1.34705	4.18799	1.08624e+06	718898	2
0 0 2939	10	65.5	2	1.3896	2.32021	160851	80430.7	2
0 0 2939	8	62	3	1.13038	1.93696	194793	97209.1	3
0 1 2939	2	54.5	1	-inf	-inf	134.192	256.283	1
0 0 2940	14	73.5	3	1.3348	2.71945	182625	90610.6	2
0 0 2940	7	38	2	1.83341	3.30177	32128.3	21414	2
0 0 2940	6	44.5	2	1.3046	2.41258	62255.3	41305.8	2
0 0 2940	10	80.5	3	1.20641	2.3734	232032	116124	2
0 0 2940	6	67	3	1.06517	2.88153	167801	83854.6	3
0 0 2940	6	53	3	1.1137	2.00192	120718	60301.9	3
0 0 2940	19	116.5	3	1.40568	2.87333	525150	261633	2
0 1 2940	3	87	2	-6.07542	-inf	42940.4	44662.6	2
0 0 2941	11	96	3	1.21044	2.46511	445539	223016	2
0 0 2941	7	48	3	1.26241	2.80299	74806	37333.2	3
0 1 2941	7	113.5	2	0.672481	0.789803	189639	122695	2
0 0 2942	6	40.5	3	1.12053	1.8008	84146.1	42077.8	2
0 0 2942	17	109	3	1.43624	3.07758	438592	219037	2
0 0 2942	7	60	2	1.39923	2.22558	106683	70591.2	2
0 0 2942	10	79	2	1.3651	2.08124	169762	111998	2
0 0 2942	8	54	2	1.27604	1.88266	122367	61404.4	2
0 0 2942	15	102	3	1.15036	2.36435	494281	245760	3
0 0 2942	9	59.5	3	1.42956	3.22487	138253	69253.9	2
0 0 2942	28	148	3	1.24865	2.48499	1.06241e+06	529038	3
0 0 2942	24	125.5	3	1.41185	2.81253	543732	270700	2
0 1 2942	10	77	2	1.29009	1.92262	174151	87505.4	2
0 0 2943	11	101.5	2	1.30282	2.08332	504338	334971	2
0 0 2943	10	72	2	1.68828	3.81645	180783	119737	2
0 1 2943	2	78	1	-inf	-inf	1496.85	2987.76	1
0 1 2944	2	77	1	-inf	-inf	93707.1	187406	1
0 0 2945	12	102.5	3	1.23795	2.39177	502560	250890	3
0 1 2945	3	109	2	-5.9781	-inf	162790	169590	2
0 0 2946	6	53.5	2	2.75308	6.29245	16363.7	8032.44	3
0 1 2946	3	87.5	2	-0.612141	-inf	10073.5	13961.7	2
0 0 2947	7	48.5	2	1.54131	2.21154	67791.5	45257.8	2
0 0 2947	30	105.5	3	2.49409	4.37957	376420	180142	3
0 0 2947	10	84	3	1.11462	2.08921	360822	180248	2
0 0 2947	6	46	2	1.71633	2.59083	50512.5	33329.1	2
0 0 2947	12	86	2	1.53675	2.56686	233814	154263	2
0 0 2947	11	80	3	1.22321	2.42283	330317	165788	2
0 0 2947	10	46	3	1.14864	1.6402	80643.7	32654.7	3
0 1 2947	6	160	3	0.496292	0.510826	926278	463202	2
1 0 2948	84	75	14	32.1036	5.6458	11325.9	1071.12	14
0 1 2948	7	92.5	2	0.59992	0.737092	369592	244808	2
0 1 2949	3	119	2	-1.48528	-inf	38886.8	45312.7	2
0 0 2950	18	118.5	3	1.26004	2.48403	635065	316593	3
0 1 2950	12	117.5	2	1.25439	1.85677	442407	291915	2
0 0 2951	12	100	3	1.25404	2.56168	399508	199623	2
0 0 2951	22	116.5	3	1.61922	2.58698	575823	279260	2
0 1 2951	6	93.5	3	0.529059	0.781507	420572	210179	3
0 0 2952	6	42.5	2	1.10835	1.62885	58971	29678.8	2
0 1 2952	2	65	1	-inf	-inf	7021.88	14038.9	1
0 0 2953	9	65	3	1.27843	2.16002	183039	90785.2	3
0 0 2953	6	36	2	1.85379	7.81979	48792.8	32446	2
0 0 2953	6	58.5	3	1.07619	2.2839	143284	71606.5	3
0 0 2953	21	117	3	1.29865	2.95422	692438	345759	2
0 0 2953	6	39.5	3	1.2849	3.57625	80528.8	40311.3	2
0 1 2953	2	75	1	-inf	-inf	372.374	739.635	1
0 0 2954	7	117	2	1.57565	3.00117	186648	123366	2
0 1 2954	3	92	2	-0.706142	-inf	10914.7	14617.7	2
0 0 2955	15	91.5	3	1.40629	3.55008	342946	170685	2
0 0 2955	8	52	2	1.38633	2.222	97948	49152	2
0 0 2955	6	44.5	2	1.48964	2.28729	61295.6	40641.9	2
0 0 2955	10	80	3	1.13763	1.99923	273989	136647	3
0 0 2955	17	184.5	6	0.835607	3.58403	3.33152e+06	1.194e+06	4
0 1 2955	11	107	3	1.29039	3.26967	579961	289603	3
0 0 2956	7	50.5	2	1.24269	1.84249	112293	74357.3	2
0 1 2956	3	99	2	-11.3019	-inf	44280.3	45256.5	2
0 1 2957	3	81	2	-23.86	-inf	618739	625164	2
1 0 2958	26	74.5	1	8.47066	8.47066	2323.63	259.995	1
0 1 2958	11	109.5	3	1.17628	3.48482	644876	322121	3
0 1 2959	6	36	2	13.8594	28.9695	797.221	243.559	2
0 0 2960	6	48	2	1.4725	3.2611	96457.5	63830.5	2
0 0 2960	10	83	3	1.16752	2.45518	337074	168263	3
0 0 2960	27	108	3	1.34633	2.72737	487173	242183	3
0 1 2960	4	148	3	0.479195	-inf	673042	444938	2
0 0 2961	7	67	3	-2.93766	-2.03646	9840.79	4636.48	2
0 0 2961	39	136	3	1.46436	2.7251	235996	114786	3
0 1 2961	2	72	1	-inf	-inf	6204.78	12395	1
0 0 2962	9	64.5	2	1.67362	2.90369	97423.5	63957.6	2
0 1 2962	5	118	4	6.34053	-inf	230809	93717.6	2
1 0 2963	11	50	1	10.0203	10.0203	1045.02	244.673	1
0 0 2963	28	130.5	3	1.24015	2.16524	499145	248231	3
0 1 2963	3	90	2	-2.9246	-inf	33822	36692.9	2
0 0 2964	6	47.5	2	1.54536	2.87195	69873.7	46232.5	2
0 0 2964	5	32.5	2	1.93697	3.15842	25799	25771.1	2
0 0 2964	6	57.5	3	1.23974	4.55489	142202	71075.1	3
0 0 2964	13	99	3	1.36812	2.53182	404637	201995	2
0 1 2964	56	179.5	3	1.55146	3.69494	780642	506287	2
0 1 2965	3	113	2	-1.53605	-inf	17462.2	20200.9	2
0 1 2966	3	91.5	2	-5.38259	-inf	228380	238970	2
0 0 2967	20	38.5	10	12.2824	-23.2258	2328.27	216.224	2
0 1 2967	3	81	2	-403.722	-inf	31333.3	31347.3	2
0 0 2968	6	43.5	2	1.1781	2.15419	87730.5	43846.6	2
0 1 2968	2	76.5	1	-inf	-inf	10627	21243.2	1
0 0 2969	6	40.5	2	1.58231	1.92859	32412.3	16186.7	2
0 0 2969	9	99	3	1.05343	2.44125	455391	230918	2
0 0 2969	6	71	2	1.28621	2.27652	149809	99156.1	2
0 0 2969	9	88.5	2	1.26267	2.20441	265420	175867	2
0 0 2969	21	101.5	2	1.49255	2.3475	312457	203735	2
0 0 2969	8	65	2	1.35958	2.04372	118279	77071.6	2
0 0 2969	11	95	3	1.04097	1.93535	670054	334699	3
0 0 2969	11	68	2	1.55816	2.6773	135293	88610.3	2
0 0 2969	13	103.5	3	1.41379	2.68366	385282	192576	2
0 1 2969	7	77.5	3	0.530024	0.681686	293004	146381	3
0 1 2970	40	165.5	3	1.44242	2.79634	654776	402419	2
0 1 2971	3	108.5	2	-1.44685	-inf	26415.9	30930.1	2
0 0 2972	10	68.5	2	1.42348	2.30525	145582	96059.4	2
0 0 2972	6	42.5	2	1.16604	1.67894	57210.4	37787	2
0 1 2972	2	72.5	1	-inf	-inf	55657	111099	1
0 1 2973	3	85	2	-0.726822	-inf	46564.8	61975	2
0 1 2974	3	120.5	2	-1.23176	-inf	17217.8	20563.4	2
0 0 2975	10	100.5	2	1.30007	2.23507	574887	381655	2
0 0 2975	8	47	3	1.4628	2.83581	55636.1	27694.3	3
0 1 2975	2	76	1	-inf	-inf	11668.9	23161.6	1
0 1 2976	3	97.5	2	-1.66707	-inf	51938.5	59661.9	2
0 0 2977	12	84	3	1.30452	2.76673	285054	142269	2
0 1 2977	3	117.5	2	-4.64627	-inf	67111.9	70716.9	2
0 1 2978	3	109.5	2	-0.768701	-inf	43173.9	56736.9	2
0 1 2979	3	89	2	-2.33798	-inf	25000	27645.4	2
0 0 2980	12	108	2	1.38579	2.61161	517847	343542	2
0 0 2980	6	46	2	1.27582	2.44685	93218.1	61817.9	2
0 0 2980	13	98.5	3	1.30507	2.61476	326437	163297	2
0 1 2980	3	92	2	-1.49594	-inf	13155.5	15329.2	2
0 0 2981	12	97	3	1.26797	2.7806	529947	264521	3
0 0 2981	11	82.5	3	1.39558	2.56712	246221	122946	2
0 0 2981	8	55	2	1.53058	3.30116	75193.7	49482.6	2
0 0 2981	7	89.5	2	2.32992	-19.26	259800	171096	2
0 0 2981	14	78.5	2	1.63495	2.35024	34117.3	16491.5	3
0 1 2981	3	81	2	423.033	-inf	1489.64	1474.67	1
0 0 2982	16	110	3	1.33709	2.60543	364364	181568	2
0 0 2982	14	76	3	1.71456	4.81344	185839	92647	2
0 0 2982	24	109.5	3	1.43626	2.56718	485807	241831	2
0 0 2982	5	35	2	1.75163	2.73622	38869.3	38786.8	2
0 0 2982	11	104	3	1.17445	2.44258	591211	295246	3
0 1 2982	9	67.5	2	1.28919	1.88458	154937	77454.5	2
0 1 2983	3	186	2	-1.68112	-inf	48367.4	42653.9	2
0 1 2984	2	72	1	-inf	-inf	167.531	310.99	1
0 1 2985	7	52.5	3	1.15413	2.51975	187050	93449.9	3
0 0 2986	6	44	3	1.30053	2.63859	82437	41312.4	2
0 1 2986	3	116.5	2	-1.01283	-inf	5423.64	6731.87	2
0 1 2987	2	73.5	1	-inf	-inf	2593.72	5182.27	1
0 1 2988	3	107.5	2	-17.833	-inf	146704	148755	2
0 0 2989	11	83	3	1.32299	2.71644	324903	162580	2
0 0 2989	8	51	3	1.34963	2.17277	86904.1	43295.8	3
0 0 2989	6	50.5	3	1.12762	3.90303	140339	70151.8	3
0 0 2989	7	67	2	1.15232	2.01524	204307	135157	2
0 0 2989	10	93	3	1.15401	2.31033	494484	247000	3
0 0 2989	6	38	3	1.29278	16.2215	79057.7	39518.6	3
0 0 2989	9	72.5	3	1.26082	3.49222	269252	134504	3
0 0 2989	6	49.5	2	1.23229	2.61369	85936.6	56905.6	2
0 0 2989	6	37	2	1.4848	1.70125	41874.9	27969.3	2
0 0 2989	7	42.5	3	1.44411	2.47861	59581.9	29719.5	3
0 1 2989	31	160	3	1.39326	2.88191	903631	448825	3
1 0 2990	95	77	15	-37.4033	5.02599	92664.3	43375.9	14
0 0 2990	6	36.5	2	1.51137	2.59953	39964.7	26443.2	1
0 1 2990	27	111	2	1.79031	3.18729	372501	244256	2
0 0 2991	6	76.5	3	1.17893	2.5458	77210.5	50758.7	2
0 1 2991	2	79	1	-inf	-inf	13890.4	27764	1
0 0 2992	11	82	3	1.32791	3.13179	228088	115221	2
0 1 2992	3	87	2	-0.636828	-inf	4656.35	6391.21	2
0 0 2993	26	96.5	2	1.89093	3.77236	278887	182981	2
0 0 2993	6	45.5	2	1.50363	2.31764	66898	33612.3	2
0 0 2993	11	73.5	2	1.58975	2.68288	157587	103997	2
0 0 2993	12	86	3	1.3252	2.61906	296875	148310	2
0 1 2993	3	107	2	-0.674227	-inf	5311.18	7193.42	2
0 0 2994	6	35.5	2	1.13688	1.51864	44550.6	22534.9	2
0 0 2994	6	35.5	2	1.40589	2.93742	36391.9	24065.1	2
0 0 2994	12	98	3	1.24941	2.95975	578737	288971	3
0 1 2994	3	101.5	2	-inf	-inf	297252	148310	184467440735158
0 0 2995	6	76.5	3	1.16585	-5.71909	380670	190267	3
0 0 2995	7	48.5	2	1.28259	1.494	59085.3	29482	3
0 0 2995	16	114	3	1.23317	2.55992	372133	185771	2
0 0 2995	11	101	2	1.24217	2.10373	597083	395914	2
0 1 2995	7	52	2	1.37053	2.42151	71867.4	47250	2
0 0 2996	6	40	2	1.43627	2.56154	49632.6	24952.1	2
0 1 2996	3	81.5	2	-4.36165	-inf	79704.8	84263.5	2
0 0 2997	7	60.5	3	1.16896	2.46032	260445	130163	3
0 1 2997	2	70	1	-inf	-inf	10487.2	20971.5	1
0 0 2999	18	98	3	1.41569	3.01703	354076	176514	2
0 0 2999	6	44	2	1.16335	1.92054	60229.5	40012.3	2
0 1 2999	2	45	1	-inf	-inf	549.581	1094.93	1
0 0 3000	45	139	2	1.45569	2.24294	548202	358732	2
0 0 3000	21	104.5	3	1.31771	2.52123	445669	221778	2
0 1 3000	2	65.5	1	-inf	-inf	159.565	309.135	1
0 1 3001	3	87	2	-1.13287	-inf	35602.7	43334.3	2
0 0 3002	6	56.5	2	1.53442	3.91195	99300.6	65926.5	2
0 0 3002	6	44	3	1.15859	2.96435	65721.9	32849.7	3
0 0 3002	85	116.5	3	1.9192	8.8192	549285	270205	2
0 1 3002	11	60.5	3	1.34957	2.95184	184627	92184	2
0 0 3003	7	107.5	3	1.72418	-1.89754	119880	59924.9	3
0 1 3003	12	118.5	3	1.14015	2.49053	714820	357692	2
1 0 3004	33	58	2	5.65324	5.39943	5711.15	1120.1	5
0 0 3004	7	88.5	3	1.261	8.09312	392538	196011	3
0 1 3004	3	86.5	2	-2.41973	-inf	19252.9	21128.2	2
0 0 3005	13	118.5	3	1.12835	2.29586	665066	332045	3
0 1 3005	2	66.5	1	-inf	-inf	8558.91	17111.1	1
0 0 3006	6	100.5	6	1.66275	13.4816	35095.1	23145.9	2
0 1 3006	5	31	1	1.64554	1.64554	17934.8	18052.1	1
0 1 3007	3	118	2	-2.29141	-inf	17051.1	18900.3	2
0 0 3008	8	69.5	3	1.24664	2.92743	217211	108522	3
0 0 3008	19	110	3	1.47916	3.38456	361461	237004	2
0 1 3008	3	83.5	2	-0.572069	-inf	9292.91	13113.8	2
0 0 3009	9	75.5	2	1.65314	2.70352	146311	96491.4	2
0 0 3009	85	156	3	3.90803	35.335	1.03816e+06	451522	2
0 0 3009	9	77.5	2	1.25136	2.12101	280033	185902	2
0 1 3009	2	74	1	-inf	-inf	237271	474509	1
0 1 3010	3	114	2	320.107	-inf	319.518	312.868	1
0 1 3011	3	97	2	-1.98081	-inf	34571.4	38894	2
0 1 3012	32	204.5	3	1.32101	3.40253	1.12545e+06	741067	2
0 0 3013	17	121.5	3	1.38749	3.90529	609654	402721	2
0 0 3013	29	122	3	1.36966	2.78649	644015	320952	2
0 0 3013	11	66	3	1.47658	2.36078	140698	69665.1	3
0 1 3013	6	34	2	1.41242	2.2597	31247	20778.1	2
0 1 3014	3	84.5	2	-0.92045	-inf	10204.6	12895.3	2
0 1 3015	8	117	7	0.745212	-inf	729503	364114	3
1 0 3016	5	42	1	-38.6975	-38.6975	582.976	222.583	1
0 0 3016	7	56	2	1.18948	1.66963	81833.6	40985.6	2
0 1 3016	3	113.5	2	-inf	-inf	1063.37	1037.76	1
0 0 3017	22	145.5	3	1.428	2.35919	718896	350607	3
0 0 3017	9	71.5	2	1.42484	2.14455	176414	116898	2
0 0 3017	8	49.5	2	1.7462	2.46319	77963.3	51470.9	2
0 1 3017	2	65	1	-inf	-inf	2040.17	4072.65	1
0 0 3018	17	76.5	3	1.52582	3.61413	247983	123233	3
0 0 3018	22	104	2	1.58631	2.47554	296549	194755	2
0 1 3018	6	34.5	2	1.07935	1.24917	34408.6	22906.5	2
0 0 3019	12	114.5	3	1.25517	2.36978	688807	343815	3
0 0 3019	9	83	3	1.41029	5.18535	323042	213841	2
0 1 3019	3	160.5	2	-1.49345	-inf	24099.7	18835.1	2
0 0 3020	6	45.5	3	1.12564	3.15444	89946.7	44919.2	3
0 1 3020	3	104.5	2	678.601	-inf	955.468	940.298	1
0 0 3021	7	61	3	1.14521	2.23802	129579	64607.2	3
0 1 3021	9	126	2	1.09332	1.60299	554468	365585	2
0 0 3022	10	93	3	1.30868	4.08181	522874	346346	2
0 0 3022	5	31	1	3.14608	3.14608	1098.54	573.738	1
0 0 3022	88	132	3	1.27505	2.74311	796508	395016	2
0 0 3022	12	93	3	1.38548	2.1862	355670	177632	2
0 1 3022	13	88.5	3	1.38285	2.25779	320548	160244	2
1 0 3023	96	57.5	1	19.1695	19.1695	12301.6	2702.44	15
0 0 3023	23	107.5	3	1.39236	2.85505	478472	238597	2
0 0 3023	22	172.5	3	1.34113	2.98543	603370	300315	3
0 0 3023	14	100	3	1.40342	2.27809	432270	216010	2
0 1 3023	2	64.5	1	-inf	-inf	624.176	1237.91	1
1 0 3024	11	86	3	1.55778	5.28777	227324	113402	3
0 0 3024	6	41	2	1.40437	2.79841	43143.2	28620	2
0 1 3024	6	93	2	1.45594	3.39607	90796.1	60147.7	2
0 1 3025	3	83.5	2	-0.525274	-inf	24456.2	35266.6	2
0 0 3026	6	70	3	1.15281	2.62249	335334	167558	3
0 1 3026	2	67	1	-inf	-inf	5701.12	11394.4	1
0 1 3027	3	109	2	-inf	-inf	3568.72	3561.97	1
1 0 3028	39	59.5	1	12.9411	12.9411	2847.9	216.739	2
0 0 3028	10	131	2	1.13888	1.73396	606635	400166	2
0 1 3028	17	110	3	1.37849	2.61451	469251	233730	2
1 0 3029	5	47.5	1	8.58812	8.58812	618.763	233.328	2
0 0 3029	23	93	3	1.26985	3.44323	555053	276889	3
0 0 3029	13	68.5	3	1.18076	1.33147	197122	68814.8	3
0 0 3029	6	56.5	3	1.10162	2.15113	164212	82060.4	3
0 0 3029	9	60.5	2	1.29687	1.80006	147716	73995.2	2
0 0 3029	15	92.5	3	1.25582	2.16502	374550	233458	2
0 0 3029	25	112.5	3	1.49581	3.18336	342498	222878	2
0 1 3029	9	97	3	0.742423	1.09485	423299	211923	2
1 0 3030	6	68.5	1	10.7754	10.7754	986.483	249.835	2
0 0 3030	21	54.5	1	7.90975	7.90975	2147.49	223.497	1
0 0 3030	7	105.5	3	1.03583	1.64171	133461	66624.6	3
0 0 3030	8	76.5	2	1.30152	2.10744	302323	200103	2
0 0 3030	6	49	3	1.08961	2.11163	91259.1	45600.7	3
0 0 3030	40	129	3	1.39391	2.96474	634658	315588	2
0 0 3030	7	57	2	1.20844	1.99467	175017	115865	2
0 1 3030	6	31.5	2	1.35232	1.56445	28728.5	19180.9	2
0 0 3031	12	93	4	1.26906	4.8377	293655	193788	2
0 1 3031	3	85	2	-0.621498	-inf	12261.5	16918.9	2
0 0 3032	7	60.5	3	1.33238	2.9226	92100.5	60597.6	2
0 0 3032	6	56.5	2	1.46918	2.802	126027	83540.9	2
0 1 3032	6	44	2	1.12301	1.96964	111233	73764.4	2
0 0 3033	6	39	3	0.997012	1.94025	60885.3	30435	3
0 0 3033	19	116	3	1.36547	2.87075	655733	326454	3
0 0 3033	87	148.5	2	1.26297	1.71191	532954	342824	2
0 0 3033	13	69	3	1.5437	4.58716	215248	107464	2
0 0 3033	7	127	2	0.908751	1.22887	464315	265151	2
0 1 3033	13	91.5	3	1.15608	2.37375	557084	286686	2
1 0 3034	88	59.5	1	6.97302	6.97302	7835.65	669.399	1
0 0 3034	9	79	3	1.05195	2.66405	432727	216257	3
0 0 3034	32	161.5	3	1.38287	2.64086	910748	453836	2
0 0 3034	6	56	2	1.24049	2.14265	129737	85972.1	2
0 1 3034	2	58	1	-inf	-inf	6633	13259.1	1
0 0 3035	7	49	2	1.42783	2.69689	90321.2	45244.5	2
0 1 3035	4	167	2	-15.0753	1.01609	113001	76858.2	2
0 0 3036	6	52	3	1.30021	6.01872	110702	55337.4	3
0 0 3036	21	125	3	1.47493	3.86289	575831	378290	2
0 0 3036	11	84	2	1.38869	2.29197	383094	254147	2
0 0 3036	7	51.5	2	1.41802	2.06426	91668.4	45969.7	2
0 0 3036	11	77.5	2	1.35774	2.47644	214793	141735	2
0 0 3036	11	86.5	3	1.29527	2.21669	293250	146711	2
0 1 3036	25	105	2	2.29352	4.38875	374519	244946	2
1 0 3037	45	59	1	8.47833	8.47833	3968.22	251.509	1
0 1 3037	3	102.5	2	-1.20794	-inf	11443.9	13774.8	2
0 1 3038	3	86	2	-0.637752	-inf	65591.8	90017.3	2
0 0 3039	18	135	3	1.35373	2.95394	715472	356814	3
0 0 3039	17	94	2	1.44928	2.77661	343568	227246	2
0 0 3039	15	103	3	1.48195	3.09442	406240	218986	2
0 0 3039	9	55.5	2	1.82666	4.26804	120814	79973.3	1
0 0 3039	8	62	2	1.16192	1.58697	104116	68715.6	2
0 0 3039	8	72	3	1.23438	3.09651	186065	92962.3	3
0 1 3039	2	50.5	1	-inf	-inf	400.404	793.446	1
0 0 3040	7	63	3	1.21693	2.74262	155835	77841.6	3
0 0 3040	6	53.5	3	1.25569	4.90014	115651	57802.7	3
0 0 3040	10	103.5	3	1.14606	2.53425	599833	299666	3
0 0 3040	6	41.5	2	1.08163	1.38006	65524	32864.3	2
0 0 3040	10	88.5	3	1.16716	2.82312	440859	220173	3
0 0 3040	12	106.5	3	1.36271	3.08184	638592	318878	3
0 0 3040	6	70.5	3	1.19168	2.93783	212940	106422	3
0 1 3040	5	64.5	2	0.293799	0.243975	189556	125324	2
1 0 3041	5	53	1	11.1143	11.1143	753.61	253.861	1
0 1 3041	3	114	2	-5.41888	-inf	63609.7	66534.3	2
0 0 3042	13	67	2	1.21129	1.51929	188796	89200.8	2
0 0 3042	15	88.5	3	1.33272	2.21862	363919	180807	2
0 0 3042	9	56.5	3	1.40631	3.61334	114510	57102.3	3
0 1 3042	2	68	1	-inf	-inf	409.689	807.908	1
0 0 3043	21	94.5	3	1.31267	2.71912	388935	193991	2
0 0 3043	6	57.5	3	1.24619	2.68119	88589.3	44377.5	2
0 1 3043	3	83.5	2	-0.776322	-inf	70041.6	91675	2
0 0 3044	21	124.5	3	1.39621	3.00352	673403	336022	2
0 0 3044	31	163.5	3	1.37546	2.84111	1.03741e+06	516141	3
0 1 3044	3	96.5	2	-0.991323	-inf	10380	12701.6	2
0 1 3045	3	82.5	2	-0.929938	-inf	42322.5	53428.7	2
0 0 3046	48	99	2	2.47332	4.55354	11873.6	5374.39	2
0 1 3046	3	86.5	2	-7.39132	-inf	255969	106420	184467440727673
0 0 3047	6	57.5	2	1.15589	1.62549	119256	59733.3	2
0 0 3047	50	149	3	1.4955	4.07434	715603	468833	2
0 0 3047	71	147.5	3	1.36409	2.71067	810342	400693	2
0 1 3047	3	86.5	2	2026.79	-inf	2841.65	2838.65	1
0 0 3048	48	119	3	1.49266	4.1358	460466	275567	2
0 0 3048	10	66.5	3	1.37874	2.92063	174760	87864.2	2
0 0 3048	19	121.5	3	1.32308	3.01662	601131	299774	3
0 1 3048	2	59	1	-inf	-inf	323.034	643.058	1
0 0 3049	84	182.5	3	1.39167	2.75241	1.09299e+06	541252	2
0 1 3049	3	82.5	2	-0.540615	-inf	7626.76	10914.5	2
0 1 3050	3	111.5	2	-2.69847	-inf	19081.7	20795.1	2
0 0 3051	6	73.5	1	1.44921	1.44921	79086.7	39462.7	2
0 1 3051	3	89.5	2	-0.617583	-inf	85653.8	118541	2
0 0 3052	8	72	3	1.30943	3.24486	269682	134723	3
0 1 3052	3	113	2	-1.27323	-inf	16141.5	19269.4	2
0 0 3053	12	67	2	1.60535	3.3619	141720	93657.8	2
